VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADINAHR;POHLAVI
4;9;13;Jaroslav;Neužil;Ing.;;70;OSVČ průvodce - šetrná turistika;Prachatice;550094;99;5;A;26;0;0,78;N;0;0;
4;9;14;Alena;Kykal Csöszová;Ing.;;26;materiálový inženýr;Plzeň;2;5;5;A;44;0;1,32;N;0;0;
4;9;15;Václav;Požárek;Ing.;;43;ředitel IT projektů;Sušice;557153;5;5;A;30;0;0,9;N;0;0;
4;9;16;Jan;Valeš;Ing.;;38;strojvedoucí;Klatovy;555771;5;5;A;46;0;1,38;N;0;0;
4;9;17;Iva;Polášková;;;61;důchodce;Bor;560758;5;5;A;13;0;0,39;N;0;0;
4;9;18;Jan;Cina;;;28;velitel profesionálních hasičů;Kasejovice;557862;5;5;A;64;0;1,92;N;0;0;
4;9;19;Jiří;Mertl;Mgr.;Ph.D.;31;vědecko-výzkumný pracovník ZČU;Plzeň;2;5;5;A;77;0;2,31;N;0;0;
4;9;20;Pavel;Kroupa;PhDr.;;40;místostarosta města Nepomuk;Nepomuk;558109;5;5;A;102;0;3,07;N;0;0;
4;10;1;Aleš;Hodina;Ing.;;44;ředitel Mezinárodního institutu pro rodinu a dítě;Starý Plzenec;558371;99;137;A;146;6,09;6,09;N;0;0;
4;10;2;Jan;Sedláček;Bc.;;22;živnostník, studující;Rokycany;559717;79;137;A;77;0;3,21;N;0;0;
4;10;3;Jiří;Anderle;;;48;elektromech. a energetik, zastup.městysu,předs.DSZ;Klenčí pod Čerchovem;553794;715;137;A;130;5,42;5,42;N;0;0;
4;10;4;Jitka;Dolívková;Mgr.;;53;učitelka MŠ;Horažďovice;556254;99;137;A;108;0;4,5;N;0;0;
4;10;5;Jan;Sladký;;;63;soukromý podnikatel, předseda z.s., místopředs.DSZ;Domažlice;553425;715;137;A;54;0;2,25;N;0;0;
4;10;6;Petr;Kocman;Ing.;;57;elektroinženýr;Sušice;557153;99;137;A;45;0;1,87;N;0;0;
4;10;7;Blanka;Schröpferová;;;40;ředitelka útulku pro staré a týrané koně S.O.S.;Mířkov;553956;715;137;A;83;0;3,46;N;0;0;
4;10;8;Zdeněk;Peksa;;;58;živnostník;Klatovy;555771;99;137;A;34;0;1,41;N;0;0;
4;10;9;Kristina;Barboříková;;;38;ošetřovatelka - pracovnice v sociálních službách;Horažďovice;556254;715;137;A;92;0;3,84;N;0;0;
4;10;10;Martin;Figura;;;46;logistik;Tachov;560715;137;137;A;37;0;1,54;N;0;0;
4;10;11;Marcela;Taubenhanslová;;;43;konstruktérka, vedoucí prodejny;Hlohová;553620;715;137;A;21;0;0,87;N;0;0;
4;10;12;Miroslav;Šteffl;;;65;strojař;Poděvousy;566365;79;137;A;25;0;1,04;N;0;0;
4;10;13;Vladimír;Sedláček;;;29;provozář na hradě;Rabí;557013;79;137;A;50;0;2,08;N;0;0;
4;10;14;Jaroslava;Součková;Ing.;;51;ekonomka, 1. místostarostka obce;Pařezov;599182;715;137;A;30;0;1,25;N;0;0;
4;10;15;Zdeněk;Voborník;;;45;dělník;Strašice;560162;79;137;A;35;0;1,46;N;0;0;
4;10;16;Petr;Mleziva;Ing.;;54;zootechnik, zastupitel obce;Chodov;553735;715;137;A;48;0;2;N;0;0;
4;10;17;Libuše;Klečková;;;63;důchodkyně;Horažďovice;556254;137;137;A;36;0;1,5;N;0;0;
4;10;18;Luboš;Pitule;;;48;podnikatel;Klatovy;555771;99;137;A;22;0;0,91;N;0;0;
4;10;19;Anna;Kostková;;;60;živnostník;Rokycany;559717;79;137;A;26;0;1,08;N;0;0;
4;10;20;Zdeněk;Kylián;Bc.;;48;zámečník;Plzeň;2;715;137;A;25;0;1,04;N;0;0;
4;12;1;Lenka;Brčková;Ing.;;44;ekonom na biofarmě, lektor německého jazyka;Plzeň;2;714;714;A;252;6,08;6,08;N;0;0;
4;12;2;Jiří;Pešík;Ing. et Ing.;;29;datový analytik, zastupitel města Manětín;Manětín;559202;714;714;A;206;0;4,97;N;0;0;
4;12;3;Oldřich;Kaucký;Bc.;;35;programátor;Plzeň;2;714;714;A;128;0;3,09;N;0;0;
4;12;4;Eva;Markvartová;Mgr.;;54;učitelka, zástupkyně ředitelky ZŠ, zastupitelka MO;Plzeň;2;99;714;A;183;0;4,42;N;0;0;
4;12;5;Rudolf;Stáhlich;Ing.;;66;šéfredaktor;Drahoňův Újezd;530379;714;714;A;59;0;1,42;N;0;0;
4;12;6;Milan;Albrecht;Ing.;;34;specialista v energetice;Plzeň;2;714;714;A;103;0;2,48;N;0;0;
4;12;7;Tomáš;Prchal;Mgr.;;55;učitel;Přimda;561151;714;714;A;48;0;1,15;N;0;0;
4;12;8;Ivan;Šrámek;Ing.;;49;lektor;Sluhy;538779;714;714;A;21;0;0,5;N;0;0;
4;12;9;Pavel;Kutka;Ing.;;57;systémový analytik IT;Přeštice;558249;714;714;A;48;0;1,15;N;0;0;
4;12;10;Jan;Pokorný;MVDr.;;40;veterinární lékař Starvet, ZOO Plzeň;Plzeň;2;714;714;A;109;0;2,63;N;0;0;
4;12;11;Jiří;Tričler;;;51;OSVČ - obchodník;Nadryby;559253;714;714;A;39;0;0,94;N;0;0;
4;12;12;Irena;Steinhauserová;Ing. Mgr.;;56;konzultantka domácího vzdělávání;Strmilov;547239;714;714;A;35;0;0,84;N;0;0;
4;12;13;Lukáš;Praveček;;;35;dispečer výroby, koordinátor projektů;Tachov;560715;714;714;A;28;0;0,67;N;0;0;
4;12;14;Jan Jakub;Ptáček;;;39;konzultant v nákladní přepravě, učitel autoškoly;Plzeň;2;714;714;A;30;0;0,72;N;0;0;
4;12;15;Eva;Skybová;;;44;správce skladu;Plzeň;2;99;714;A;31;0;0,74;N;0;0;
4;12;16;Michal;Miškolci;;;32;obchodní zástupce, odborný konzultant;Plzeň;2;714;714;A;25;0;0,6;N;0;0;
4;12;17;Martin;Skála;Ing.;;38;web designer, fotograf;Plzeň;2;714;714;A;57;0;1,37;N;0;0;
4;12;18;Václav;Dušek;Ing.;;30;vývojář testovacích aplikací v IT, člen výboru ZPK;Vochov;559601;714;714;A;132;0;3,18;N;0;0;
4;12;19;Kateřina;Rýglová;Ing.;;26;ekonomka v pivovarnictví;Vochov;559601;714;714;A;111;0;2,68;N;0;0;
4;12;20;Kristián Dominik;Hladký;Bc.;;24;inženýr kvality;Nýřany;559300;714;714;A;43;0;1,03;N;0;0;
4;13;1;Radek;Nováček;;;50;místopředseda BPI;Praha;1;155;155;A;8;0;2,43;N;0;0;
4;13;2;Aleš;Berka;;;55;sanitář;Plzeň;2;99;155;A;14;0;4,26;N;0;0;
4;13;3;Martin;Mottl;;;47;obchodník;Zdice;532011;99;155;A;2;0;0,6;N;0;0;
4;13;4;Václav;Klinger;;;46;kontrolor;Plzeň;2;99;155;A;11;0;3,35;N;0;0;
4;13;5;Ladislava;Kőltőová;;;50;pečovatelka seniorů;Janovice nad Úhlavou;556394;99;155;A;9;0;2,74;N;0;0;
4;13;6;Ladislav;Soutner;;;30;vedoucí operátor;Kaznějov;559008;99;155;A;4;0;1,21;N;0;0;
4;13;7;Miluše;Parihuzičová;;;49;kuchařka;Sokolov;560286;99;155;A;3;0;0,91;N;0;0;
4;13;8;Josef;Zýka;;;48;zastupitel obce;Letkov;540561;759;155;A;3;0;0,91;N;0;0;
4;13;9;Magdalena;Kotrčová;;;37;mateřská dovolená;Medonosy;529575;99;155;A;2;0;0,6;N;0;0;
4;13;10;Jindřich;Šťáhlavský;;;50;invalidní důchodce;Plzeň;2;99;155;A;4;0;1,21;N;0;0;
4;13;11;Lubomír;Foubík;;;37;ošetřovatel;Plzeň;2;99;155;A;4;0;1,21;N;0;0;
4;13;12;Václav;Laštovička;;;30;servisní technik;Horní Bříza;558885;99;155;A;8;0;2,43;N;0;0;
4;13;13;Miroslav;Parihuzič;;;62;důchodce;Sokolov;560286;99;155;A;2;0;0,6;N;0;0;
4;13;14;Jitka;Hosnédlová;;;72;OSVČ - důchodce;Olešná;531626;99;155;A;1;0;0,3;N;0;0;
4;13;15;Věra;Kvasničková;;;54;šička;Luby;554634;99;155;A;5;0;1,52;N;0;0;
4;14;1;Zdeněk;Vostracký;prof. Ing.;DrSc.;76;emeritní rektor ZČU Plzeň, pracovník FEL ZČU;Plzeň;2;99;1173;A;56;7,73;7,73;N;0;0;
4;14;2;Otakar;Šmíd;;;46;ředitel firmy;Kralupy nad Vltavou;534951;1173;1173;A;7;0;0,96;N;0;0;
4;14;3;Karolína;Prokopová;Mgr.;;43;učitelka na ZŠ, trenérka TJ Sokol SG Petřín;Plzeň;2;785;1173;A;38;5,24;5,24;N;0;0;
4;14;4;Miroslava;Průchová;MUDr.;;55;lékařka, plastický chirurg;Rokycany;559717;785;1173;A;24;0;3,31;N;0;0;
4;14;5;Jaroslav;Tolar;Mgr.;;41;zástupce ředitele ZŠ Blovice, předseda TK SOKOL;Blovice;557587;785;1173;A;25;0;3,45;N;0;0;
4;14;6;Jaroslav;Peroutka;Ing.;;62;konzultant IT řešení;Horní Bříza;558885;1173;1173;A;8;0;1,1;N;0;0;
4;14;7;Marek;Šlechta;Mgr.;;49;sportovní ředitel a zřizovatel stř. školy v Plzni;Železná Ruda;557528;785;1173;A;15;0;2,07;N;0;0;
4;14;8;Petr;Maule;PhDr. Mgr.;MBA;27;právník ve státní správě, pracovník VŠE Praha;Plzeň;2;1173;1173;A;46;6,35;6,35;N;0;0;
4;14;9;Tomáš;Krystl;MUDr.;;53;lékař, diabetolog, hudebník;Letkov;540561;785;1173;A;22;0;3,03;N;0;0;
4;14;10;Pavel;Vaigl;;;41;trenér TJ Jiskra Domažlice, ligový fotbalista;Plzeň;2;99;1173;A;18;0;2,48;N;0;0;
4;14;11;Věra;Pavlíčková;MUDr.;;60;lékařka, chirurg, zakladatelka žen. hokeje v Plzni;Plzeň;2;785;1173;A;39;5,38;5,38;N;0;0;
4;14;12;Pavel;Šour;;;35;profesionální boxer, čtyřnás. mistr ČR, reprezent.;Plzeň;2;785;1173;A;27;0;3,72;N;0;0;
4;14;13;Václava;Šmídlová;;;45;předs. Komise mlád. Svazu národní házené, trenérka;Plzeň;2;785;1173;A;24;0;3,31;N;0;0;
4;14;14;Vlastimil;Jelínek;;;55;strojvůdce, předseda Cechu strojvůdců ČR;Plzeň;2;99;1173;A;17;0;2,34;N;0;0;
4;14;15;Lenka;Sládková;Mgr.;;31;učitelka na ZŠ, trenérka karate;Ledce;559148;785;1173;A;13;0;1,79;N;0;0;
4;14;16;Vojtěch;Mifek;;;34;fotbalista, OSVČ ve stavebnictví;Klenčí pod Čerchovem;553794;785;1173;A;4;0;0,55;N;0;0;
4;14;17;Petra;Topinková;;;44;kuchařka, bývalá atletka;Rokycany;559717;1173;1173;A;7;0;0,96;N;0;0;
4;14;18;Veronika;Zemanová;Bc.;;28;učitelka v MŠ Kralovice;Kralovice;559075;785;1173;A;16;0;2,2;N;0;0;
4;14;19;Lucie;Burešová;Ing.;;28;elektroinženýrka, reprezentantka ČR florbal;Plzeň;2;785;1173;A;18;0;2,48;N;0;0;
4;14;20;Naděžda;Mauleová;Ing.;MBA;50;ředitelka střední školy Plzeň;Plzeň;2;99;1173;A;42;5,8;5,8;N;0;0;
4;15;1;Lukáš;Bartoň;Ing.;Ph.D.;36;konstruktér, vědecký pracovník;Plzeň;2;720;720;A;2366;8,69;8,69;A;1;0;
4;15;2;Bohumil;Koča;Mgr.;;46;místostarosta města Stod, podnikatel;Stod;558389;99;720;A;732;0;2,69;N;0;1;
4;15;3;Vendula;Machová;Mgr.;;30;sociální pracovnice;Tachov;560715;720;720;A;1023;0;3,76;N;0;2;
4;15;4;Jiří;Rezek;Ing.;Ph.D.;34;fyzik, vědecký pracovník;Plzeň;2;720;720;A;1106;0;4,06;N;0;3;
4;15;5;Petr;Kopač;Ing.;;29;datový inženýr;Benešov nad Ploučnicí;562351;99;720;A;330;0;1,21;N;0;4;
4;15;6;Petr;Vileta;;;61;živnostník, programátor;Plzeň;2;720;720;A;300;0;1,1;N;0;5;
4;15;7;Aleš;Jakl;Ing.;;39;lesník, řidič;Tachov;560715;720;720;A;400;0;1,47;N;0;6;
4;15;8;Magdaléna;Daňková;Mgr.;;35;učitelka;Plzeň;2;720;720;A;606;0;2,22;N;0;7;
4;15;9;Stanislav;Haviar;RNDr.;Ph.D.;31;fyzik, vědecký pracovník;Klatovy;555771;99;720;A;767;0;2,81;N;0;8;
4;15;10;Viktor;Krutina;Ing.;;39;projektant;Domažlice;553425;720;720;A;325;0;1,19;N;0;9;
4;15;11;Pavel;Kašík;;;40;kvalitář;Neurazy;558125;720;720;A;106;0;0,38;N;0;10;
4;15;12;Václav;Bouček;Ing.;;32;programátor;Dobřany;557676;720;720;A;301;0;1,1;N;0;11;
4;15;13;Petr;Bohuslav;;;28;technik jaderných zařízení;Stříbro;561215;720;720;A;292;0;1,07;N;0;12;
4;15;14;Pavel;Šrámek;;;26;podnikatel;Plzeň;2;720;720;A;218;0;0,8;N;0;13;
4;15;15;Ondřej;Škába;;;33;servisní technik;Klatovy;555771;720;720;A;172;0;0,63;N;0;14;
4;15;16;Michal;Huml;Ing.;;28;stavař;Hrádek;559822;720;720;A;186;0;0,68;N;0;15;
4;15;17;Jan;Hutter;Bc.;;36;technolog;Plzeň;2;720;720;A;115;0;0,42;N;0;16;
4;15;18;Radek;Krejčí;;;25;administrativní pracovník;Plzeň;2;720;720;A;144;0;0,52;N;0;17;
4;15;19;Vladimír;Vápeník;;;56;obchodník;Plzeň;2;720;720;A;104;0;0,38;N;0;18;
4;15;20;Adam;Šoukal;Mgr.;;32;vedoucí právního oddělení;Plzeň;2;99;720;A;304;0;1,11;N;0;19;
4;16;1;Jiří;Franz;;;63;OSVČ;Plzeň;2;762;762;A;17;9,34;9,34;N;0;0;
4;16;2;Marcel;Grenar;Ing.;;59;OSVČ;Plzeň;2;762;762;A;7;0;3,84;N;0;0;
4;16;3;Jiří;Lavička;Mgr.;;42;obchodní právník;Plzeň;2;99;762;A;3;0;1,64;N;0;0;
4;16;4;Alice;Vrabcová;;;52;pokladní;Plzeň;2;762;762;A;7;0;3,84;N;0;0;
4;16;5;Radek;Kresl;MUDr.;;49;lékař;Plzeň;2;99;762;A;5;0;2,74;N;0;0;
4;16;6;Vladimír;Zíka;;;48;OSVČ;Starý Plzenec;558371;99;762;A;3;0;1,64;N;0;0;
4;16;7;Jaroslava;Šangriková;;;49;kontrolorka kvality;Plzeň;2;99;762;A;1;0;0,54;N;0;0;
4;16;8;Petr;Suchánek;;;55;mechanik MaR;Plzeň;2;762;762;A;5;0;2,74;N;0;0;
4;19;1;Martin;Vais;;;46;podnikatel;Příbram;539911;1178;1178;A;10;0;4,46;N;0;0;
4;19;2;Pavel;Šmrha;Dr. Ing.;;60;vědecko-výzkumný pracovník, konzultant;Příšov;567086;99;1178;A;4;0;1,78;N;0;0;
4;19;3;Jan;Pop;Bc.;;46;energetik;Dolní Lukavice;557684;99;1178;A;11;0;4,91;N;0;0;
4;19;4;Jan;Pechanec;;;36;obchodní inženýr;Libchavy;580147;99;1178;A;1;0;0,44;N;0;0;
4;19;5;Richard;Goldschmid;;;47;vedoucí vyfukovacího lisu;Úlice;559555;99;1178;A;6;0;2,67;N;0;0;
4;19;6;Daniel;Fleissig;MUDr.;;42;terapeut tradiční čínské medicíny;Všeruby;554456;99;1178;A;8;0;3,57;N;0;0;
4;19;7;Karel;Janda;Ing.;;40;dispečer v energetice;Kdyně;553786;99;1178;A;7;0;3,12;N;0;0;
4;19;8;Helena;Birošová;;;57;živnostnice;Měčín;556637;99;1178;A;1;0;0,44;N;0;0;
4;19;9;Jaroslav;Němeček;;;57;živnostník;Dobřany;557676;99;1178;A;2;0;0,89;N;0;0;
4;19;10;Karel;Frauknecht;;;57;hasič;Jílové u Prahy;539333;99;1178;A;4;0;1,78;N;0;0;
4;19;11;Jindřich;Karel;;;37;živnostník;Plzeň;2;99;1178;A;3;0;1,33;N;0;0;
4;19;12;David;Dřímal;;;21;automechanik;Jívoví;595802;99;1178;A;1;0;0,44;N;0;0;
4;19;13;Tomáš;Kaman;;;21;automechanik;Vídeň;597058;99;1178;A;1;0;0,44;N;0;0;
4;19;14;Tomáš;Fischer;;;26;nákupčí;Lesní Hluboké;583294;99;1178;A;0;0;0;N;0;0;
4;19;15;Denisa;Haráková;;;25;asistentka;Zastávka;584207;99;1178;A;2;0;0,89;N;0;0;
4;19;16;Martina;Rychlíková;;;24;obchodnice;Velešovice;593681;99;1178;A;1;0;0,44;N;0;0;
4;19;17;Jan;Vavřín;;;26;podnikatel;Mokrá-Horákov;583405;99;1178;A;0;0;0;N;0;0;
4;19;18;Pavel;Bárta;;;23;kontrolor;Bystřice nad Pernštejnem;595411;99;1178;A;0;0;0;N;0;0;
4;19;19;Eva;Brunerová;;;27;vizážistka;Plzeň;2;99;1178;A;3;0;1,33;N;0;0;
4;19;20;Jindřich;Štrubinský;;;27;manažer;Zastávka;584207;99;1178;A;0;0;0;N;0;0;
4;20;1;Marek;Ženíšek;PhDr.;Ph.D.;38;poslanec PS PČR;Plzeň;2;721;721;A;1661;12,68;12,68;N;0;0;
4;20;2;Petr;Suchý;Mgr.;;38;ředitel IT firmy;Plzeň;2;721;721;A;441;0;3,36;N;0;0;
4;20;3;Ilona;Jehličková;Mgr.;;54;zástupkyně ředitele 20. ZŠ v Plzni;Plzeň;2;721;721;A;392;0;2,99;N;0;0;
4;20;4;Karel;Naxera;Mgr.;;45;starosta města Přeštice;Přeštice;558249;721;721;A;516;0;3,94;N;0;0;
4;20;5;David;Klíma;Bc.;;42;vedoucí technického oddělení, Typos Plzeň;Chudenice;556378;721;721;A;131;0;1;N;0;0;
4;20;6;Miloš;Nový;Ing. et Ing.;;57;vysokoškolský učitel, emeritní děkan FEK ZČU;Plzeň;2;721;721;A;861;6,57;6,57;N;0;0;
4;20;7;Alena;Šůmová;Mgr.;;54;učitelka základní školy;Horní Bříza;558885;721;721;A;172;0;1,31;N;0;0;
4;20;8;Richard;Pikner;MUDr.;Ph.D.;45;primář Klatovské nemocnice, odborný asistent LF UK;Chválenice;557846;721;721;A;756;5,77;5,77;N;0;0;
4;20;9;Michal;Vozobule;Mgr.;;36;učitel, zastupitel města Plzně;Plzeň;2;721;721;A;494;0;3,77;N;0;0;
4;20;10;Jana;Petříčková;Bc.;;48;manažerka;Hrádek;559822;721;721;A;97;0;0,74;N;0;0;
4;20;11;Jan;Fluxa;PhDr.;;37;místostarosta Městského obvodu Plzeň 2 - Slovany;Plzeň;2;721;721;A;197;0;1,5;N;0;0;
4;20;12;Markéta;Bučoková;Bc.;;46;tisková mluvčí;Horažďovice;556254;721;721;A;80;0;0,61;N;0;0;
4;20;13;Oldřich;Kodeda;Ing. arch.;;58;architekt;Plzeň;2;55;721;A;161;0;1,22;N;0;0;
4;20;14;Aleš;Janoušek;Mgr.;;41;ředitel Gymnázia Luďka Pika v Plzni;Plzeň;2;721;721;A;427;0;3,26;N;0;0;
4;20;15;Radoslav;Škarda;Mgr.;;38;místostarosta Městského obvodu Plzeň 3;Plzeň;2;721;721;A;155;0;1,18;N;0;0;
4;20;16;Miroslav;Matějka;Ing.;;50;ekonom;Plzeň;2;40;721;A;77;0;0,58;N;0;0;
4;20;17;Petr;Junek;Bc.;;38;produkční;Plzeň;2;721;721;A;91;0;0,69;N;0;0;
4;20;18;Ondřej;Ženíšek;Mgr.;;41;prezident Francouzské aliance v Plzni, radní MO;Plzeň;2;721;721;A;675;5,15;5,15;N;0;0;
4;20;19;Iva;Matějčková Zezulová;Mgr.;;50;klinická psycholožka;Tachov;560715;24;721;A;164;0;1,25;N;0;0;
4;20;20;Martin;Fojtíček;Mgr. et Mgr.;;46;koordinátor reformy psychiatrie pro Plzeňský kraj;Plzeň;2;99;721;A;534;0;4,07;N;0;0;
4;21;1;Karla;Šlechtová;Ing.;;40;ministryně MMR;Holubice;539228;99;768;A;7106;8,44;8,44;A;1;0;
4;21;2;Jan;Volný;Ing.;;58;poslanec PS PČR;Chodová Planá;560901;768;768;A;2452;0;2,91;A;2;0;
4;21;3;Miloslava;Rutová;Mgr.;;69;poslanec PS PČR;Plzeň;2;768;768;A;2089;0;2,48;A;3;0;
4;21;4;Barbora;Kořanová;Mgr.;;33;podnikatelka - design interiérů;Plzeň;2;768;768;A;2249;0;2,67;A;4;0;
4;21;5;Kamal;Farhan;MUDr.;;48;náměstek ministra zdravotnictví;Plzeň;2;768;768;A;1913;0;2,27;A;5;0;
4;21;6;Pavel;Šrámek;Ing.;MBA;52;poslanec PS PČR a farmář;Plzeň;2;768;768;A;1947;0;2,31;N;0;1;
4;21;7;Gustav;Vacek;Ing.;;57;podnikatel - pojišťovací specialista;Klabava;559911;768;768;A;548;0;0,65;N;0;2;
4;21;8;Karel;Filipčík;Mgr.;;41;marketingový manažer;Vejprnice;559580;768;768;A;776;0;0,92;N;0;3;
4;21;9;Pavel;Strolený;;;43;ekonom;Klatovy;555771;768;768;A;1917;0;2,27;N;0;4;
4;21;10;Miroslava;Masopustová;Ing.;;62;podnikatel v oblasti investic a realit;Chválenice;557846;768;768;A;435;0;0,51;N;0;5;
4;21;11;Kamil František;Šefl;Mgr. Bc.;;50;místostarosta;Holýšov;553654;768;768;A;834;0;0,99;N;0;6;
4;21;12;Jiří;Dufka;Ing.;;56;soukromý rolník a starosta obce;Chodský Újezd;560910;768;768;A;1739;0;2,06;N;0;7;
4;21;13;Zdeněk;Hlaváč;Ing.;;48;vrchní ministerský rada;Nalžovské Hory;556751;768;768;A;614;0;0,72;N;0;8;
4;21;14;Martin;Záhoř;;;44;místostarosta města Stříbra;Stříbro;561215;768;768;A;1093;0;1,29;N;0;9;
4;21;15;Václav;Michálek;Mgr.;;53;asistent poslance PS PČR;Plzeň;2;768;768;A;259;0;0,3;N;0;10;
4;21;16;Bohuslav;Rada;Ing.;;67;předseda kontrolního výboru Plzeň 2 - Slovany;Plzeň;2;768;768;A;373;0;0,44;N;0;11;
4;21;17;Ota;Zach;;;22;soukromý zemědělec;Plzeň;2;768;768;A;1420;0;1,68;N;0;12;
4;21;18;Petr;Málek;;;44;starosta města Kašperské Hory;Kašperské Hory;556432;768;768;A;1463;0;1,73;N;0;13;
4;21;19;František;Sokol;Ing.;MBA;62;manažer obchodního úseku;Plzeň;2;768;768;A;264;0;0,31;N;0;14;
4;21;20;Miroslava;Irlbeková;Ing. Bc.;;45;učitelka MŠ;Nýrsko;556831;768;768;A;1466;0;1,74;N;0;15;
4;23;1;Petr;Neuman;;;48;podnikatel;Plasy;559351;99;1125;A;35;5,8;5,8;N;0;0;
4;23;2;Miroslav;Majer;;;48;podnikatel;Úherce;546411;99;1125;A;24;0;3,98;N;0;0;
4;23;3;Petr;Pittner;;;50;zaměstnanec DPM Plzeň;Plzeň;2;99;1125;A;16;0;2,65;N;0;0;
4;23;4;Věra;Vítovcová;;;44;testovací technik;Plzeň;2;99;1125;A;15;0;2,48;N;0;0;
4;23;5;Emanuel;Beneš;;;26;bezpečnostní služba;Plzeň;2;1125;1125;A;11;0;1,82;N;0;0;
4;23;6;Jan;Vodrážka;;;24;operátor;Výrov;566969;99;1125;A;14;0;2,32;N;0;0;
4;23;7;Renata;Kadlecová;;;41;mateřská dovolená;Kladruby;560928;99;1125;A;13;0;2,15;N;0;0;
4;23;8;Miroslav;Baňas;;;34;dělník;Mariánské Lázně;554642;99;1125;A;12;0;1,99;N;0;0;
4;23;9;Radek;Pfeffer;;;35;operátor výroby;Vimperk;550647;1125;1125;A;14;0;2,32;N;0;0;
4;23;10;Rudolf;Pompa;;;34;OSVČ;Sokolov;560286;99;1125;A;0;0;0;N;0;0;
4;23;11;Petr;Smrčka;;;28;dělník;Dolní Rychnov;538591;99;1125;A;7;0;1,16;N;0;0;
4;23;12;Jaroslav;Potěšil;;;50;dělník;Citice;560324;99;1125;A;9;0;1,49;N;0;0;
4;24;1;Stanislav;Antoš;Bc.;;50;místostarosta města Domažlice;Domažlice;553425;1;1;A;773;8,13;8,13;N;0;0;
4;24;2;Stanislav;Šec;Ing.;;34;programátor;Plzeň;2;1;1;A;545;5,73;5,73;N;0;0;
4;24;3;Ivana;Bartošová;Mgr.;;57;náměstkyně hejtmana;Plzeň;2;1;1;A;378;0;3,97;N;0;0;
4;24;4;Petr;Náhlík;Ing.;;56;náměstek primátora města Plzně;Plzeň;2;1;1;A;801;8,43;8,43;N;0;0;
4;24;5;Alena;Průchová;Mgr.;;61;ředitelka MŠ;Horažďovice;556254;1;1;A;269;0;2,83;N;0;0;
4;24;6;Jiří;Lodr;Ing.;;56;ředitel Diecézní charity Plzeň;Plzeň;2;1;1;A;955;10,05;10,05;N;0;0;
4;24;7;Pavel;Vaněk;MUDr.;;63;lékař - primář Léčebné lázně Konstantinovy Lázně;Konstantinovy Lázně;560952;1;1;A;383;0;4,03;N;0;0;
4;24;8;Josef;Kutil;Ing.;;59;starosta obce Hrádek u Sušice;Hrádek;556301;99;1;A;319;0;3,35;N;0;0;
4;24;9;Jaroslav;Orel;Mgr.;;65;odborný konzultant;Praha;1;1;1;A;32;0;0,33;N;0;0;
4;24;10;Jiří;Basl;Ing.;;48;projektant;Chválenice;557846;1;1;A;91;0;0,95;N;0;0;
4;24;11;Roman;Bílek;Ing.;;44;vedoucí oddělení hospodářské správy ÚZSVM;Rokycany;559717;1;1;A;112;0;1,17;N;0;0;
4;24;12;Jiří;Svejkovský;Ing.;;55;soukromý podnikatel;Nýrsko;556831;1;1;A;126;0;1,32;N;0;0;
4;24;13;Tomáš;Dušička;Ing.;;52;plemenářský inspektor;Plasy;559351;1;1;A;65;0;0,68;N;0;0;
4;24;14;Pavel;Janouškovec;Mgr.;;58;ředitel Městské charity Plzeň;Plzeň;2;1;1;A;502;5,28;5,28;N;0;0;
4;24;15;František;Kopecký;;;51;starosta obce Luženičky;Luženičky;553891;99;1;A;169;0;1,77;N;0;0;
4;24;16;Petr;Pavlas;Mgr.;Ph.D.;30;VŠ pedagog, výzkumník Akademie věd ČR;Klatovy;555771;1;1;A;333;0;3,5;N;0;0;
4;24;17;Miroslav;Cudlman;Ing.;;59;starosta MO Plzeň 9 - Malesice;Plzeň;2;99;1;A;59;0;0,62;N;0;0;
4;24;18;Štěpán;Krňoul;Mgr.;;33;učitel, zastupitel MO Plzeň 1;Plzeň;2;1;1;A;130;0;1,36;N;0;0;
4;24;19;Marie;Koderová;Ing.;;62;starostka obce Dražeň;Dražeň;578665;1;1;A;158;0;1,66;N;0;0;
4;24;20;Zuzana;Roithová;MUDr.;MBA;64;lékařka, politička;Dvory nad Lužnicí;509141;1;1;A;972;10,23;10,23;N;0;0;
4;25;1;Jaroslav;Tichý;Ing.;;67;1. místopředseda ANS pro vystoupení z EU a z NATO;Velké Přítočno;533033;99;2;A;16;11,76;11,76;N;0;0;
4;25;2;Silvie;Kovářová;MUDr.;;42;zubní lékařka;Plasy;559351;99;2;A;18;13,23;13,23;N;0;0;
4;25;3;Luděk;Švácha;;;44;úředník;Plzeň;2;2;2;A;15;11,02;11,02;N;0;0;
4;25;4;Antonín;Krátký;;;35;pracovník v sociálních službách;Hartmanice;556181;2;2;A;13;9,55;9,55;N;0;0;
4;25;5;Jiří;Varga;Bc.;;35;projektant elektro;Sokolov;560286;2;2;A;4;0;2,94;N;0;0;
4;25;6;Antonie;Neklanová;MUDr.;;71;lékařka;Plasy;559351;99;2;A;6;0;4,41;N;0;0;
